family_definition,family_key,family_size,n_families_in_definition,scope,source,k,broker_count,ablation,metric,test_id,is_headline_72,degenerate,p_uncorrected,p_holm,p_bh,survives_holm_alpha05,survives_bh_alpha05,alpha,n_headline_tests,n_headline_surviving_holm,n_headline_surviving_bh,worst_headline_p_uncorrected,worst_headline_p_holm,worst_headline_p_bh,bonferroni_alpha_over_family_size,notes
F2_main_sweep_with_degenerates_180,main_sweep_with_degenerates_180,180,1,main_sweep,main_sweep_real,1.0,3.0,capacity_both,prosumer_self_sufficiency,main|k=1|bc=3|capacity_both|prosumer_self_sufficiency,False,False,3.4514841468249467e-25,4.003721610316938e-23,9.413138582249855e-25,True,True,0.05,,,,,,,0.0002777777777777778,F1 plus the 60 capacity_pnl_only deterministic identities (p=1.0 by convention) folded back into the correction budget
F2_main_sweep_with_degenerates_180,main_sweep_with_degenerates_180,180,1,main_sweep,main_sweep_degenerate,1.0,3.0,capacity_pnl_only,avg_cost_per_agent_eur,main|k=1|bc=3|capacity_pnl_only|avg_cost_per_agent_eur,False,True,1.0,1.0,1.0,False,False,0.05,,,,,,,0.0002777777777777778,F1 plus the 60 capacity_pnl_only deterministic identities (p=1.0 by convention) folded back into the correction budget
F2_main_sweep_with_degenerates_180,main_sweep_with_degenerates_180,180,1,main_sweep,main_sweep_degenerate,1.0,3.0,capacity_pnl_only,feeder_coefficient_of_variation,main|k=1|bc=3|capacity_pnl_only|feeder_coefficient_of_variation,False,True,1.0,1.0,1.0,False,False,0.05,,,,,,,0.0002777777777777778,F1 plus the 60 capacity_pnl_only deterministic identities (p=1.0 by convention) folded back into the correction budget
F2_main_sweep_with_degenerates_180,main_sweep_with_degenerates_180,180,1,main_sweep,main_sweep_degenerate,1.0,3.0,capacity_pnl_only,feeder_peak_to_average_ratio,main|k=1|bc=3|capacity_pnl_only|feeder_peak_to_average_ratio,False,True,1.0,1.0,1.0,False,False,0.05,,,,,,,0.0002777777777777778,F1 plus the 60 capacity_pnl_only deterministic identities (p=1.0 by convention) folded back into the correction budget
F2_main_sweep_with_degenerates_180,main_sweep_with_degenerates_180,180,1,main_sweep,main_sweep_degenerate,1.0,3.0,capacity_pnl_only,load_concentration_hhi,main|k=1|bc=3|capacity_pnl_only|load_concentration_hhi,False,True,1.0,1.0,1.0,False,False,0.05,,,,,,,0.0002777777777777778,F1 plus the 60 capacity_pnl_only deterministic identities (p=1.0 by convention) folded back into the correction budget
F2_main_sweep_with_degenerates_180,main_sweep_with_degenerates_180,180,1,main_sweep,main_sweep_degenerate,1.0,3.0,capacity_pnl_only,prosumer_self_sufficiency,main|k=1|bc=3|capacity_pnl_only|prosumer_self_sufficiency,False,True,1.0,1.0,1.0,False,False,0.05,,,,,,,0.0002777777777777778,F1 plus the 60 capacity_pnl_only deterministic identities (p=1.0 by convention) folded back into the correction budget
F2_main_sweep_with_degenerates_180,main_sweep_with_degenerates_180,180,1,main_sweep,main_sweep_real,1.0,3.0,capacity_pricing_only,avg_cost_per_agent_eur,main|k=1|bc=3|capacity_pricing_only|avg_cost_per_agent_eur,True,False,2.807093004138459e-45,4.884341827200919e-43,6.315959259311533e-44,True,True,0.05,,,,,,,0.0002777777777777778,F1 plus the 60 capacity_pnl_only deterministic identities (p=1.0 by convention) folded back into the correction budget
F2_main_sweep_with_degenerates_180,main_sweep_with_degenerates_180,180,1,main_sweep,main_sweep_real,1.0,3.0,capacity_pricing_only,feeder_coefficient_of_variation,main|k=1|bc=3|capacity_pricing_only|feeder_coefficient_of_variation,True,False,7.431718354126906e-41,1.2188018100768126e-38,7.431718354126905e-40,True,True,0.05,,,,,,,0.0002777777777777778,F1 plus the 60 capacity_pnl_only deterministic identities (p=1.0 by convention) folded back into the correction budget
F2_main_sweep_with_degenerates_180,main_sweep_with_degenerates_180,180,1,main_sweep,main_sweep_real,1.0,3.0,capacity_pricing_only,feeder_peak_to_average_ratio,main|k=1|bc=3|capacity_pricing_only|feeder_peak_to_average_ratio,True,False,1.2806412764261617e-23,1.3318669274832082e-21,2.9553260225219117e-23,True,True,0.05,,,,,,,0.0002777777777777778,F1 plus the 60 capacity_pnl_only deterministic identities (p=1.0 by convention) folded back into the correction budget
F2_main_sweep_with_degenerates_180,main_sweep_with_degenerates_180,180,1,main_sweep,main_sweep_real,1.0,3.0,capacity_pricing_only,load_concentration_hhi,main|k=1|bc=3|capacity_pricing_only|load_concentration_hhi,False,False,0.0860507653963432,1.0,0.14081034337583434,False,False,0.05,,,,,,,0.0002777777777777778,F1 plus the 60 capacity_pnl_only deterministic identities (p=1.0 by convention) folded back into the correction budget
F2_main_sweep_with_degenerates_180,main_sweep_with_degenerates_180,180,1,main_sweep,main_sweep_real,1.0,3.0,capacity_pricing_only,prosumer_self_sufficiency,main|k=1|bc=3|capacity_pricing_only|prosumer_self_sufficiency,False,False,3.4514841468249467e-25,4.003721610316938e-23,9.413138582249855e-25,True,True,0.05,,,,,,,0.0002777777777777778,F1 plus the 60 capacity_pnl_only deterministic identities (p=1.0 by convention) folded back into the correction budget
F2_main_sweep_with_degenerates_180,main_sweep_with_degenerates_180,180,1,main_sweep,main_sweep_real,1.0,5.0,capacity_both,avg_cost_per_agent_eur,main|k=1|bc=5|capacity_both|avg_cost_per_agent_eur,True,False,1.2203451354356745e-43,2.0501798275319332e-41,1.5690151741315816e-42,True,True,0.05,,,,,,,0.0002777777777777778,F1 plus the 60 capacity_pnl_only deterministic identities (p=1.0 by convention) folded back into the correction budget
F2_main_sweep_with_degenerates_180,main_sweep_with_degenerates_180,180,1,main_sweep,main_sweep_real,1.0,5.0,capacity_both,feeder_coefficient_of_variation,main|k=1|bc=5|capacity_both|feeder_coefficient_of_variation,True,False,2.1910500144425977e-42,3.6371430239747123e-40,2.4649312662479223e-41,True,True,0.05,,,,,,,0.0002777777777777778,F1 plus the 60 capacity_pnl_only deterministic identities (p=1.0 by convention) folded back into the correction budget
F2_main_sweep_with_degenerates_180,main_sweep_with_degenerates_180,180,1,main_sweep,main_sweep_real,1.0,5.0,capacity_both,feeder_peak_to_average_ratio,main|k=1|bc=5|capacity_both|feeder_peak_to_average_ratio,True,False,4.77610362698723e-27,6.01789057000391e-25,1.535176165817324e-26,True,True,0.05,,,,,,,0.0002777777777777778,F1 plus the 60 capacity_pnl_only deterministic identities (p=1.0 by convention) folded back into the correction budget
F2_main_sweep_with_degenerates_180,main_sweep_with_degenerates_180,180,1,main_sweep,main_sweep_real,1.0,5.0,capacity_both,load_concentration_hhi,main|k=1|bc=5|capacity_both|load_concentration_hhi,False,False,0.0551220049087091,1.0,0.09187000818118184,False,False,0.05,,,,,,,0.0002777777777777778,F1 plus the 60 capacity_pnl_only deterministic identities (p=1.0 by convention) folded back into the correction budget
F2_main_sweep_with_degenerates_180,main_sweep_with_degenerates_180,180,1,main_sweep,main_sweep_real,1.0,5.0,capacity_both,prosumer_self_sufficiency,main|k=1|bc=5|capacity_both|prosumer_self_sufficiency,False,False,8.001620655355813e-23,8.161653068462929e-21,1.8003646474550578e-22,True,True,0.05,,,,,,,0.0002777777777777778,F1 plus the 60 capacity_pnl_only deterministic identities (p=1.0 by convention) folded back into the correction budget
F2_main_sweep_with_degenerates_180,main_sweep_with_degenerates_180,180,1,main_sweep,main_sweep_degenerate,1.0,5.0,capacity_pnl_only,avg_cost_per_agent_eur,main|k=1|bc=5|capacity_pnl_only|avg_cost_per_agent_eur,False,True,1.0,1.0,1.0,False,False,0.05,,,,,,,0.0002777777777777778,F1 plus the 60 capacity_pnl_only deterministic identities (p=1.0 by convention) folded back into the correction budget
F2_main_sweep_with_degenerates_180,main_sweep_with_degenerates_180,180,1,main_sweep,main_sweep_degenerate,1.0,5.0,capacity_pnl_only,feeder_coefficient_of_variation,main|k=1|bc=5|capacity_pnl_only|feeder_coefficient_of_variation,False,True,1.0,1.0,1.0,False,False,0.05,,,,,,,0.0002777777777777778,F1 plus the 60 capacity_pnl_only deterministic identities (p=1.0 by convention) folded back into the correction budget
F2_main_sweep_with_degenerates_180,main_sweep_with_degenerates_180,180,1,main_sweep,main_sweep_degenerate,1.0,5.0,capacity_pnl_only,feeder_peak_to_average_ratio,main|k=1|bc=5|capacity_pnl_only|feeder_peak_to_average_ratio,False,True,1.0,1.0,1.0,False,False,0.05,,,,,,,0.0002777777777777778,F1 plus the 60 capacity_pnl_only deterministic identities (p=1.0 by convention) folded back into the correction budget
F2_main_sweep_with_degenerates_180,main_sweep_with_degenerates_180,180,1,main_sweep,main_sweep_degenerate,1.0,5.0,capacity_pnl_only,load_concentration_hhi,main|k=1|bc=5|capacity_pnl_only|load_concentration_hhi,False,True,1.0,1.0,1.0,False,False,0.05,,,,,,,0.0002777777777777778,F1 plus the 60 capacity_pnl_only deterministic identities (p=1.0 by convention) folded back into the correction budget
F2_main_sweep_with_degenerates_180,main_sweep_with_degenerates_180,180,1,main_sweep,main_sweep_degenerate,1.0,5.0,capacity_pnl_only,prosumer_self_sufficiency,main|k=1|bc=5|capacity_pnl_only|prosumer_self_sufficiency,False,True,1.0,1.0,1.0,False,False,0.05,,,,,,,0.0002777777777777778,F1 plus the 60 capacity_pnl_only deterministic identities (p=1.0 by convention) folded back into the correction budget
F2_main_sweep_with_degenerates_180,main_sweep_with_degenerates_180,180,1,main_sweep,main_sweep_real,1.0,5.0,capacity_pricing_only,avg_cost_per_agent_eur,main|k=1|bc=5|capacity_pricing_only|avg_cost_per_agent_eur,True,False,1.2203451354356745e-43,2.0501798275319332e-41,1.5690151741315816e-42,True,True,0.05,,,,,,,0.0002777777777777778,F1 plus the 60 capacity_pnl_only deterministic identities (p=1.0 by convention) folded back into the correction budget
F2_main_sweep_with_degenerates_180,main_sweep_with_degenerates_180,180,1,main_sweep,main_sweep_real,1.0,5.0,capacity_pricing_only,feeder_coefficient_of_variation,main|k=1|bc=5|capacity_pricing_only|feeder_coefficient_of_variation,True,False,2.1910500144425977e-42,3.6371430239747123e-40,2.4649312662479223e-41,True,True,0.05,,,,,,,0.0002777777777777778,F1 plus the 60 capacity_pnl_only deterministic identities (p=1.0 by convention) folded back into the correction budget
F2_main_sweep_with_degenerates_180,main_sweep_with_degenerates_180,180,1,main_sweep,main_sweep_real,1.0,5.0,capacity_pricing_only,feeder_peak_to_average_ratio,main|k=1|bc=5|capacity_pricing_only|feeder_peak_to_average_ratio,True,False,4.77610362698723e-27,6.01789057000391e-25,1.535176165817324e-26,True,True,0.05,,,,,,,0.0002777777777777778,F1 plus the 60 capacity_pnl_only deterministic identities (p=1.0 by convention) folded back into the correction budget
F2_main_sweep_with_degenerates_180,main_sweep_with_degenerates_180,180,1,main_sweep,main_sweep_real,1.0,5.0,capacity_pricing_only,load_concentration_hhi,main|k=1|bc=5|capacity_pricing_only|load_concentration_hhi,False,False,0.0551220049087091,1.0,0.09187000818118184,False,False,0.05,,,,,,,0.0002777777777777778,F1 plus the 60 capacity_pnl_only deterministic identities (p=1.0 by convention) folded back into the correction budget
F2_main_sweep_with_degenerates_180,main_sweep_with_degenerates_180,180,1,main_sweep,main_sweep_real,1.0,5.0,capacity_pricing_only,prosumer_self_sufficiency,main|k=1|bc=5|capacity_pricing_only|prosumer_self_sufficiency,False,False,8.001620655355813e-23,8.161653068462929e-21,1.8003646474550578e-22,True,True,0.05,,,,,,,0.0002777777777777778,F1 plus the 60 capacity_pnl_only deterministic identities (p=1.0 by convention) folded back into the correction budget
F2_main_sweep_with_degenerates_180,main_sweep_with_degenerates_180,180,1,main_sweep,main_sweep_real,2.0,2.0,capacity_both,avg_cost_per_agent_eur,main|k=2|bc=2|capacity_both|avg_cost_per_agent_eur,True,False,1.2875188872133712e-34,1.828276819842987e-32,5.7938349924601705e-34,True,True,0.05,,,,,,,0.0002777777777777778,F1 plus the 60 capacity_pnl_only deterministic identities (p=1.0 by convention) folded back into the correction budget
F2_main_sweep_with_degenerates_180,main_sweep_with_degenerates_180,180,1,main_sweep,main_sweep_real,2.0,2.0,capacity_both,feeder_coefficient_of_variation,main|k=2|bc=2|capacity_both|feeder_coefficient_of_variation,True,False,4.701348977102026e-20,4.701348977102026e-18,1.0320034339980058e-19,True,True,0.05,,,,,,,0.0002777777777777778,F1 plus the 60 capacity_pnl_only deterministic identities (p=1.0 by convention) folded back into the correction budget
F2_main_sweep_with_degenerates_180,main_sweep_with_degenerates_180,180,1,main_sweep,main_sweep_real,2.0,2.0,capacity_both,feeder_peak_to_average_ratio,main|k=2|bc=2|capacity_both|feeder_peak_to_average_ratio,True,False,1.1298452442953063e-31,1.5365895322416167e-29,4.4211335646338075e-31,True,True,0.05,,,,,,,0.0002777777777777778,F1 plus the 60 capacity_pnl_only deterministic identities (p=1.0 by convention) folded back into the correction budget
F2_main_sweep_with_degenerates_180,main_sweep_with_degenerates_180,180,1,main_sweep,main_sweep_real,2.0,2.0,capacity_both,load_concentration_hhi,main|k=2|bc=2|capacity_both|load_concentration_hhi,False,False,1.8657051289302786e-07,1.6045064108800394e-05,3.498197116744272e-07,True,True,0.05,,,,,,,0.0002777777777777778,F1 plus the 60 capacity_pnl_only deterministic identities (p=1.0 by convention) folded back into the correction budget
F2_main_sweep_with_degenerates_180,main_sweep_with_degenerates_180,180,1,main_sweep,main_sweep_real,2.0,2.0,capacity_both,prosumer_self_sufficiency,main|k=2|bc=2|capacity_both|prosumer_self_sufficiency,False,False,1.238188502784342e-18,1.1886609626729684e-16,2.5915573314090882e-18,True,True,0.05,,,,,,,0.0002777777777777778,F1 plus the 60 capacity_pnl_only deterministic identities (p=1.0 by convention) folded back into the correction budget
F2_main_sweep_with_degenerates_180,main_sweep_with_degenerates_180,180,1,main_sweep,main_sweep_degenerate,2.0,2.0,capacity_pnl_only,avg_cost_per_agent_eur,main|k=2|bc=2|capacity_pnl_only|avg_cost_per_agent_eur,False,True,1.0,1.0,1.0,False,False,0.05,,,,,,,0.0002777777777777778,F1 plus the 60 capacity_pnl_only deterministic identities (p=1.0 by convention) folded back into the correction budget
F2_main_sweep_with_degenerates_180,main_sweep_with_degenerates_180,180,1,main_sweep,main_sweep_degenerate,2.0,2.0,capacity_pnl_only,feeder_coefficient_of_variation,main|k=2|bc=2|capacity_pnl_only|feeder_coefficient_of_variation,False,True,1.0,1.0,1.0,False,False,0.05,,,,,,,0.0002777777777777778,F1 plus the 60 capacity_pnl_only deterministic identities (p=1.0 by convention) folded back into the correction budget
F2_main_sweep_with_degenerates_180,main_sweep_with_degenerates_180,180,1,main_sweep,main_sweep_degenerate,2.0,2.0,capacity_pnl_only,feeder_peak_to_average_ratio,main|k=2|bc=2|capacity_pnl_only|feeder_peak_to_average_ratio,False,True,1.0,1.0,1.0,False,False,0.05,,,,,,,0.0002777777777777778,F1 plus the 60 capacity_pnl_only deterministic identities (p=1.0 by convention) folded back into the correction budget
F2_main_sweep_with_degenerates_180,main_sweep_with_degenerates_180,180,1,main_sweep,main_sweep_degenerate,2.0,2.0,capacity_pnl_only,load_concentration_hhi,main|k=2|bc=2|capacity_pnl_only|load_concentration_hhi,False,True,1.0,1.0,1.0,False,False,0.05,,,,,,,0.0002777777777777778,F1 plus the 60 capacity_pnl_only deterministic identities (p=1.0 by convention) folded back into the correction budget
F2_main_sweep_with_degenerates_180,main_sweep_with_degenerates_180,180,1,main_sweep,main_sweep_degenerate,2.0,2.0,capacity_pnl_only,prosumer_self_sufficiency,main|k=2|bc=2|capacity_pnl_only|prosumer_self_sufficiency,False,True,1.0,1.0,1.0,False,False,0.05,,,,,,,0.0002777777777777778,F1 plus the 60 capacity_pnl_only deterministic identities (p=1.0 by convention) folded back into the correction budget
F2_main_sweep_with_degenerates_180,main_sweep_with_degenerates_180,180,1,main_sweep,main_sweep_real,2.0,2.0,capacity_pricing_only,avg_cost_per_agent_eur,main|k=2|bc=2|capacity_pricing_only|avg_cost_per_agent_eur,True,False,1.2875188872133712e-34,1.828276819842987e-32,5.7938349924601705e-34,True,True,0.05,,,,,,,0.0002777777777777778,F1 plus the 60 capacity_pnl_only deterministic identities (p=1.0 by convention) folded back into the correction budget
F2_main_sweep_with_degenerates_180,main_sweep_with_degenerates_180,180,1,main_sweep,main_sweep_real,2.0,2.0,capacity_pricing_only,feeder_coefficient_of_variation,main|k=2|bc=2|capacity_pricing_only|feeder_coefficient_of_variation,True,False,4.701348977102026e-20,4.701348977102026e-18,1.0320034339980058e-19,True,True,0.05,,,,,,,0.0002777777777777778,F1 plus the 60 capacity_pnl_only deterministic identities (p=1.0 by convention) folded back into the correction budget
F2_main_sweep_with_degenerates_180,main_sweep_with_degenerates_180,180,1,main_sweep,main_sweep_real,2.0,2.0,capacity_pricing_only,feeder_peak_to_average_ratio,main|k=2|bc=2|capacity_pricing_only|feeder_peak_to_average_ratio,True,False,1.1298452442953063e-31,1.5365895322416167e-29,4.4211335646338075e-31,True,True,0.05,,,,,,,0.0002777777777777778,F1 plus the 60 capacity_pnl_only deterministic identities (p=1.0 by convention) folded back into the correction budget
F2_main_sweep_with_degenerates_180,main_sweep_with_degenerates_180,180,1,main_sweep,main_sweep_real,2.0,2.0,capacity_pricing_only,load_concentration_hhi,main|k=2|bc=2|capacity_pricing_only|load_concentration_hhi,False,False,1.8657051289302786e-07,1.6045064108800394e-05,3.498197116744272e-07,True,True,0.05,,,,,,,0.0002777777777777778,F1 plus the 60 capacity_pnl_only deterministic identities (p=1.0 by convention) folded back into the correction budget
